KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file
HF,46080.0,7.506915645372494,343.7705,343.7764,41796,59838,Pipistrellus pipistrellus,0.185,0.537,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,6.623017185807962,711.3725,711.3796,43515,57901,Pipistrellus nathusii,0.295,0.502,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,12.84712021917139,1634.3025,1634.3084,44375,62036,Pipistrellus pipistrellus,0.488,0.522,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,4.538758017863083,1459.6445,1459.6517,43515,58873,Pipistrellus pipistrellus,0.246,0.602,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,10.04271551449137,1431.5925,1431.5979,44375,62366,Pipistrellus pipistrellus,0.308,0.553,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,42240.0,6.114233668339547,498.4725,498.4779,40937,53125,Pipistrellus nathusii,0.476,0.522,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,23.704399625251046,1070.7555,1070.7637,42656,70066,Pipistrellus nathusii,0.208,0.556,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,15.449608254345915,9.9115,9.9185,40078,57684,Pipistrellus nathusii,0.472,0.573,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,14.812633990991506,1365.8355,1365.842,41796,64440,Pipistrellus pipistrellus,0.302,0.607,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,42240.0,9.60752829552926,527.5925,527.5985000000001,40937,55850,Pipistrellus nathusii,0.517,0.558,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,14.795507015711083,256.5625,256.5722,43515,63257,Pipistrellus pipistrellus,0.324,0.601,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,6.212038936629072,1305.6125,1305.6193,40078,54749,Pipistrellus nathusii,0.506,0.645,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,12.26561400551929,828.1085,828.1156,43515,63790,Pipistrellus pipistrellus,0.319,0.691,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,14.387553389636917,1607.8305,1607.8359,40937,60854,Myotis daubentonii,0.418,0.535,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,10.546516053833802,649.3805,649.3863,41796,60007,Pipistrellus nathusii,0.453,0.522,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,13.1609208633199,749.3335,749.3398,40078,63529,Myotis daubentonii,0.22,0.512,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,12.045559977281338,559.3435,559.3497,42656,66599,Pipistrellus nathusii,0.233,0.539,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,23.39875851062793,1220.3655,1220.372,40937,67371,Pipistrellus nathusii,0.21,0.519,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,22.615887081479855,1337.5995,1337.6056,40078,74800,Myotis daubentonii,0.474,0.53,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,8.814391451172053,377.4495,377.4569,44375,62410,Pipistrellus pipistrellus,0.403,0.659,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,48000.0,6.864005196261534,1546.4355,1546.4402,46953,58730,Pipistrellus pipistrellus,0.452,0.535,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,9.648410067257366,311.1285,311.135,41796,60654,Pipistrellus pipistrellus,0.173,0.516,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,8.645894461948984,587.5965,587.6022,42656,63283,Pipistrellus nathusii,0.371,0.516,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,7.910043346468693,795.1495,795.1567,43515,65375,Pipistrellus pipistrellus,0.246,0.579,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,52800.0,3.2017839703511197,1755.4385,1755.444,45234,58834,Pipistrellus pipistrellus,0.403,0.542,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,3.1226958801461824,1138.8165,1138.8218,43515,59566,Pipistrellus nathusii,0.203,0.508,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,47040.0,25.487118750342734,194.2435,194.2507,42656,70109,Pipistrellus pipistrellus,0.306,0.503,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,15.253062482579873,1738.2185,1738.2242,39218,56254,Pipistrellus nathusii,0.314,0.56,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,10.062148864385836,769.0175,769.0239,40937,53734,Pipistrellus nathusii,0.282,0.508,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,5.560025462226227,72.2035,72.2091,41796,58293,Pipistrellus nathusii,0.239,0.52,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,3.533069665936262,468.2325,468.2383,43515,56177,Pipistrellus nathusii,0.344,0.527,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,52800.0,9.044656300074877,168.5145,168.5191,49531,63572,Pipistrellus pipistrellus,0.536,0.65,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,11.702141339694979,1580.9765,1580.9855,43515,67670,Pipistrellus pipistrellus,0.275,0.532,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,23.001232296029453,145.4265,145.4335,41796,70401,Pipistrellus pipistrellus,0.333,0.548,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,12.338542335886478,952.1285,952.1333,45234,60912,Pipistrellus pipistrellus,0.544,0.584,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,7.676187847753649,1406.9095,1406.9155,43515,60222,Myotis daubentonii,0.234,0.517,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,9.160830561234919,279.6365,279.6423,41796,61868,Pipistrellus pipistrellus,0.478,0.556,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,20.970103323185086,1006.1695,1006.1765,37500,76567,Myotis daubentonii,0.439,0.509,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,42240.0,12.702178796459664,1784.5155,1784.5213,39218,74108,Myotis daubentonii,0.506,0.531,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,9.445508823259228,1105.5415,1105.5478,42656,65495,Myotis daubentonii,0.244,0.528,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,53760.0,9.492099086140408,978.9635,978.971,44375,66661,Myotis daubentonii,0.179,0.501,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,13.542731317530931,857.7825,857.7899,42656,64385,Pipistrellus nathusii,0.316,0.516,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,2.280908966548115,49.4135,49.4196,43515,53494,Pipistrellus pipistrellus,0.446,0.575,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,42240.0,11.897300233541543,859.3445,859.3504,39218,58335,Myotis daubentonii,0.198,0.516,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,12.092972614045268,1221.5375,1221.5436,42656,65735,Myotis daubentonii,0.221,0.507,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,21.53702670706234,311.2825,311.2896,42656,72500,Pipistrellus pipistrellus,0.348,0.503,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,41280.0,8.141815532793519,1431.8845,1431.8903,40078,55117,Pipistrellus nathusii,0.233,0.51,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,12.721693170825429,1365.9715,1365.9787,43515,57101,Pipistrellus pipistrellus,0.153,0.516,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,42240.0,11.583435133887289,1738.4305,1738.4364,38359,55583,Myotis daubentonii,0.215,0.516,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,10.960701816406928,1634.3305,1634.3378,43515,60504,Pipistrellus pipistrellus,0.372,0.531,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,47040.0,17.591796369271794,1253.5015,1253.5082,43515,72127,Pipistrellus pipistrellus,0.35,0.567,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,20.310193109443983,1043.7775,1043.7847,40078,86026,Myotis daubentonii,0.429,0.501,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,6.3719375771590245,769.2605,769.2677,45234,55400,Pipistrellus nathusii,0.234,0.501,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,4.905124841322798,952.6565,952.6625,44375,56830,Pipistrellus pipistrellus,0.425,0.5,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,6.035899019597197,468.3945,468.4002,41796,60274,Myotis daubentonii,0.29,0.525,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,10.273113666841237,828.1745,828.1809,40937,56680,Pipistrellus nathusii,0.338,0.505,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,16.75613960265189,279.7145,279.7213,43515,62448,Pipistrellus pipistrellus,0.389,0.507,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,53760.0,8.142395922238475,1666.3185,1666.323,49531,62361,Pipistrellus pipistrellus,0.516,0.556,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,3.5076514546567656,49.5065,49.513000000000005,43515,53510,Pipistrellus pipistrellus,0.47,0.665,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,12.640778674224284,100.5065,100.5121,42656,62021,Myotis daubentonii,0.338,0.537,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,42240.0,14.706078697958741,10.3835,10.3894,40937,55498,Pipistrellus nathusii,0.593,0.617,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,11.210894933353657,168.5395,168.54489999999998,40937,59098,Pipistrellus pipistrellus,0.184,0.541,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,3.1213540229112304,145.5075,145.514,43515,59772,Pipistrellus pipistrellus,0.436,0.652,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,42240.0,15.906299976852265,1006.3455,1006.3523,37500,81516,Myotis daubentonii,0.471,0.522,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,7.141189237922612,1305.9275,1305.934,43515,63037,Pipistrellus nathusii,0.309,0.545,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,40320.0,11.543229670318983,649.5795,649.5874,40078,55653,Pipistrellus nathusii,0.516,0.596,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,41280.0,15.053174962822524,498.6485,498.655,40078,58400,Pipistrellus nathusii,0.315,0.583,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,16.40935829636776,616.4275,616.4343,41796,63947,Pipistrellus nathusii,0.48,0.58,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,18.09783664528703,795.9525,795.9597,41796,71259,Myotis daubentonii,0.282,0.5,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,7.545624345032271,435.7635,435.7718,40078,52556,Pipistrellus nathusii,0.45,0.512,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,8.316287211743973,1519.6835,1519.6909,44375,65932,Pipistrellus nathusii,0.163,0.528,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,7.380662117847461,72.2695,72.27590000000001,42656,57603,Pipistrellus pipistrellus,0.197,0.512,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,13.091198579073524,1407.0185,1407.0252,41796,67162,Myotis daubentonii,0.276,0.534,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,42240.0,18.221436773379033,1703.9885,1703.994,41796,65516,Pipistrellus nathusii,0.509,0.549,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,15.648276961375498,1160.8585,1160.8639,43515,60721,Pipistrellus pipistrellus,0.362,0.578,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,4.463714399624086,924.0645,924.0699,42656,53476,Pipistrellus nathusii,0.339,0.544,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,4.458112720954173,1581.1095,1581.1165,43515,49676,Pipistrellus pipistrellus,0.384,0.541,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,7.8340724727782725,221.9665,221.9716,42656,60331,Pipistrellus nathusii,0.397,0.558,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,17.919759968424245,1755.4865,1755.495,43515,63640,Pipistrellus pipistrellus,0.29,0.558,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,11.400246893005349,979.0455,979.0516,44375,65195,Myotis daubentonii,0.204,0.514,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,11.627866506783251,1338.4005,1338.4064,43515,62287,Myotis daubentonii,0.177,0.519,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,47040.0,9.023733757237428,559.3875,559.3939,43515,62924,Myotis daubentonii,0.174,0.556,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,13.339060939212137,1488.1645,1488.1699,41796,58424,Pipistrellus nathusii,0.317,0.614,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,10.972662472629962,1784.7905,1784.7971,43515,61185,Pipistrellus pipistrellus,0.359,0.6,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,47040.0,20.606277839504457,343.8015,343.8084,41796,66292,Pipistrellus nathusii,0.211,0.514,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,21.961086516589596,1105.8465,1105.852,43515,66791,Pipistrellus nathusii,0.192,0.503,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,14.53477800134568,1608.2955,1608.3007,38359,71612,Myotis daubentonii,0.345,0.512,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,11.50799108581078,711.6235,711.6287,40937,57019,Myotis daubentonii,0.256,0.534,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,8.860131081758873,194.2865,194.2934,41796,55751,Pipistrellus nathusii,0.314,0.501,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,42240.0,10.463102026790647,529.1325,529.1383,40078,56849,Pipistrellus nathusii,0.243,0.538,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,15.539451597254786,256.6605,256.6697,43515,66380,Pipistrellus pipistrellus,0.478,0.71,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,12.045550022564939,687.4835,687.4897,40078,61924,Pipistrellus nathusii,0.307,0.526,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,5.574796621947872,1546.5095,1546.517,43515,60539,Pipistrellus pipistrellus,0.302,0.606,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,21.296712494543975,1070.8295,1070.8373,43515,73956,Pipistrellus pipistrellus,0.302,0.59,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,5.351429905933357,1459.9415,1459.9486,41796,62722,Myotis daubentonii,0.211,0.524,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,9.230361151853849,1139.0865,1139.0913,41796,60556,Myotis daubentonii,0.358,0.542,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,17.88027143938417,749.4435,749.4495,40078,64937,Pipistrellus nathusii,0.341,0.536,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,9.233993691015002,587.6715,587.6787,40937,59812,Pipistrellus nathusii,0.475,0.556,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,16.43024349631954,377.5985,377.6048,38359,63193,Myotis daubentonii,0.361,0.505,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,12.496126553060536,1139.2185,1139.2238,41796,62547,Myotis daubentonii,0.285,0.514,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,5.4917917210887275,1106.0595,1106.0665,43515,60625,Pipistrellus pipistrellus,0.212,0.537,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,10.876274650192315,1546.5975,1546.6038,43515,60083,Pipistrellus pipistrellus,0.358,0.649,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,14.479618512453234,1739.3695,1739.3744,41796,51843,Pipistrellus nathusii,0.496,0.528,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,11.545515557368162,952.7915,952.7965,36640,61614,Myotis daubentonii,0.462,0.535,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,53760.0,11.36563479284261,1408.0235,1408.0288,48671,69694,Myotis daubentonii,0.198,0.518,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,12.556408157330527,72.4625,72.4718,43515,61490,Pipistrellus pipistrellus,0.342,0.595,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,55680.0,15.702827176500133,168.6725,168.6772,48671,65916,Pipistrellus pipistrellus,0.414,0.54,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,8.453784144717492,587.7585,587.7642,41796,60741,Pipistrellus nathusii,0.441,0.536,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,12.9497609412041,771.4475,771.4542,45234,63427,Pipistrellus pipistrellus,0.187,0.581,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,18.267862350674125,311.3745,311.3836,42656,62531,Pipistrellus pipistrellus,0.209,0.527,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,8.13224745252165,1784.8225,1784.8278,38359,63563,Myotis daubentonii,0.501,0.53,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,48000.0,18.13797296992292,1253.7635,1253.7706,43515,75357,Pipistrellus pipistrellus,0.313,0.505,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,7.832968699202496,924.1645,924.1717,41796,53199,Pipistrellus nathusii,0.351,0.502,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,7.850262170268438,711.7305,711.7365,40078,63011,Pipistrellus nathusii,0.274,0.55,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,57600.0,7.962379157650964,1222.0035,1222.0096,48671,69171,Pipistrellus pipistrellus,0.247,0.611,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,24.55974693585803,749.5275,749.5346,40078,71675,Pipistrellus nathusii,0.314,0.55,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,9.339868516666789,1432.0055,1432.0106,44375,55626,Pipistrellus nathusii,0.27,0.561,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,25.908478606395768,1368.3325,1368.3399,37500,80451,Myotis daubentonii,0.381,0.504,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,13.948314704588768,499.0865,499.0929,41796,64552,Pipistrellus nathusii,0.294,0.557,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,9.418177267951155,1070.8825,1070.8887,42656,62656,Pipistrellus nathusii,0.155,0.502,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,14.764767908602165,529.2965,529.3027,40937,63521,Myotis daubentonii,0.238,0.51,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,51840.0,5.587299777908541,1666.4275,1666.4325,50390,61430,Pipistrellus pipistrellus,0.452,0.501,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,8.523294430089534,344.1885,344.1959,43515,58405,Myotis daubentonii,0.157,0.508,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,17.099419533786453,100.8375,100.8452,40937,64586,Myotis daubentonii,0.19,0.503,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,19.863966347227745,1608.3325,1608.3395,42656,62714,Pipistrellus nathusii,0.204,0.513,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,9.7525810734691,10.5855,10.5943,41796,61813,Pipistrellus nathusii,0.555,0.64,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,58560.0,4.402226196088754,1519.7455,1519.7514,47812,75398,Pipistrellus pipistrellus,0.254,0.553,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,11.859095275810382,1161.3385,1161.346,42656,63627,Pipistrellus nathusii,0.196,0.517,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,9.821428552762823,861.1225,861.1288,41796,56543,Pipistrellus nathusii,0.342,0.577,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,15.008506894398753,145.6405,145.648,42656,70984,Pipistrellus pipistrellus,0.299,0.534,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,49920.0,6.6268325186508825,1704.2855,1704.29,47812,59308,Pipistrellus pipistrellus,0.458,0.505,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,3.6633789059699917,468.4725,468.479,43515,55503,Pipistrellus nathusii,0.288,0.517,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,8.13433444750876,616.5205,616.526,42656,59254,Pipistrellus nathusii,0.474,0.601,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,12.379793381246431,222.0565,222.0648,43515,63427,Pipistrellus pipistrellus,0.297,0.527,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,7.632227601103319,559.7345,559.7408,44375,63452,Pipistrellus nathusii,0.317,0.572,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,52800.0,22.110899170889986,377.6355,377.6438,43515,72570,Pipistrellus pipistrellus,0.217,0.519,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,8.566848039304586,1043.9455,1043.9518,40937,62443,Myotis daubentonii,0.269,0.517,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,6.9968005264813415,1305.9775,1305.9851,39218,58416,Pipistrellus nathusii,0.566,0.631,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,42240.0,5.42452630650783,649.6805,649.6895,38359,50612,Pipistrellus nathusii,0.404,0.51,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,10.999026868996019,1339.4135,1339.42,42656,59165,Pipistrellus nathusii,0.18,0.522,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,19.232416841786254,1488.2485,1488.2545,40937,62480,Myotis daubentonii,0.219,0.534,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,14.389665525718804,256.7385,256.7459,43515,65664,Pipistrellus pipistrellus,0.193,0.567,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,4.161518561186352,49.5985,49.6051,43515,55904,Pipistrellus pipistrellus,0.375,0.573,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,15.574114549317649,979.2965,979.3045,43515,77043,Myotis daubentonii,0.192,0.507,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,23.1681516077343,1581.1285,1581.1361,42656,70939,Pipistrellus pipistrellus,0.459,0.627,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,9.306393181546218,1634.4185,1634.4259,44375,55052,Pipistrellus pipistrellus,0.641,0.688,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,12.077259349849438,1460.2885,1460.2948,44375,67703,Pipistrellus pipistrellus,0.458,0.505,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,47040.0,10.430333916720627,1755.5565,1755.5631,44375,62344,Pipistrellus pipistrellus,0.285,0.527,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,13.772431554506399,796.0915,796.1001,43515,63445,Pipistrellus pipistrellus,0.203,0.522,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,22.5031173643657,1007.1365,1007.144,34921,87432,Myotis daubentonii,0.548,0.588,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,16.821327380726977,280.0725,280.0796,43515,60397,Pipistrellus pipistrellus,0.223,0.556,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,14.19119914533729,435.8495,435.8548,40078,59180,Pipistrellus nathusii,0.345,0.502,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,11.500265552053236,828.1935,828.2025,43515,66507,Pipistrellus nathusii,0.25,0.558,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,9.892787321562482,689.0285,689.035,42656,57004,Pipistrellus pipistrellus,0.197,0.518,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,23.38379193805366,194.3175,194.3246,42656,74049,Pipistrellus pipistrellus,0.368,0.549,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,14.591630762540074,256.8225,256.831,42656,61693,Pipistrellus nathusii,0.152,0.514,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
